id;score;deleted;nb_etoile;type_performance;domaine_id;type_domaine_id;commune_id;indicateur_id;exercice_id;created_by;created_date;last_modified_by;last_modified_date
30564;9;f;;INDICATEUR;;1051;248;1252;1151;admin;2019-12-12 16:31:42.786;admin;2019-12-12 16:31:42.786
30565;3.29999995231628;f;;INDICATEUR;;1051;248;1253;1151;admin;2019-12-12 16:31:42.814;admin;2019-12-12 16:31:42.814
30566;7;f;;INDICATEUR;;1051;248;1256;1151;admin;2019-12-12 16:31:42.834;admin;2019-12-12 16:31:42.834
30567;0;f;;INDICATEUR;;1051;248;1258;1151;admin;2019-12-12 16:31:42.864;admin;2019-12-12 16:31:42.864
30568;14;f;;INDICATEUR;;1051;248;1259;1151;admin;2019-12-12 16:31:42.885;admin;2019-12-12 16:31:42.885
30569;1;f;;INDICATEUR;;1051;248;1260;1151;admin;2019-12-12 16:31:42.937;admin;2019-12-12 16:31:42.937
30570;6;f;;INDICATEUR;;1051;248;1254;1151;admin;2019-12-12 16:31:42.964;admin;2019-12-12 16:31:42.964
30571;13;f;;INDICATEUR;;1051;248;1255;1151;admin;2019-12-12 16:31:42.986;admin;2019-12-12 16:31:42.986
30572;1;f;2;DOMAINE;1204;1051;248;;1151;admin;2019-12-12 16:31:43.03;admin;2019-12-12 16:31:43.089
30573;14;f;5;DOMAINE;1203;1051;248;;1151;admin;2019-12-12 16:31:43.128;admin;2019-12-12 16:31:43.171
30574;16;f;2;DOMAINE;1202;1051;248;;1151;admin;2019-12-12 16:31:43.197;admin;2019-12-12 16:31:43.246
30575;31.2999992370605;f;2;DOMAINE;1201;1051;248;;1151;admin;2019-12-12 16:31:43.278;admin;2019-12-12 16:31:43.335
30577;6;f;;INDICATEUR;;1051;195;1252;1151;admin;2019-12-12 16:31:43.642;admin;2019-12-12 16:31:43.642
30578;2.09999990463257;f;;INDICATEUR;;1051;195;1253;1151;admin;2019-12-12 16:31:43.675;admin;2019-12-12 16:31:43.675
30579;0;f;;INDICATEUR;;1051;195;1256;1151;admin;2019-12-12 16:31:43.698;admin;2019-12-12 16:31:43.698
30580;0;f;;INDICATEUR;;1051;195;1258;1151;admin;2019-12-12 16:31:43.723;admin;2019-12-12 16:31:43.723
30581;1;f;;INDICATEUR;;1051;195;1259;1151;admin;2019-12-12 16:31:43.745;admin;2019-12-12 16:31:43.745
30582;0;f;;INDICATEUR;;1051;195;1260;1151;admin;2019-12-12 16:31:43.795;admin;2019-12-12 16:31:43.795
30583;4;f;;INDICATEUR;;1051;195;1254;1151;admin;2019-12-12 16:31:43.823;admin;2019-12-12 16:31:43.823
30584;14;f;;INDICATEUR;;1051;195;1255;1151;admin;2019-12-12 16:31:43.843;admin;2019-12-12 16:31:43.843
30585;0;f;1;DOMAINE;1204;1051;195;;1151;admin;2019-12-12 16:31:43.888;admin;2019-12-12 16:31:43.938
30586;1;f;1;DOMAINE;1203;1051;195;;1151;admin;2019-12-12 16:31:43.984;admin;2019-12-12 16:31:44.04
30587;9;f;1;DOMAINE;1202;1051;195;;1151;admin;2019-12-12 16:31:44.084;admin;2019-12-12 16:31:44.137
30588;26.1000003814697;f;1;DOMAINE;1201;1051;195;;1151;admin;2019-12-12 16:31:44.18;admin;2019-12-12 16:31:44.244
30590;6;f;;INDICATEUR;;1051;329;1252;1151;admin;2019-12-12 16:31:44.544;admin;2019-12-12 16:31:44.544
30591;3.79999995231628;f;;INDICATEUR;;1051;329;1253;1151;admin;2019-12-12 16:31:44.575;admin;2019-12-12 16:31:44.575
30592;13;f;;INDICATEUR;;1051;329;1256;1151;admin;2019-12-12 16:31:44.616;admin;2019-12-12 16:31:44.616
30593;10;f;;INDICATEUR;;1051;329;1258;1151;admin;2019-12-12 16:31:44.642;admin;2019-12-12 16:31:44.642
30594;9;f;;INDICATEUR;;1051;329;1259;1151;admin;2019-12-12 16:31:44.675;admin;2019-12-12 16:31:44.675
30595;0;f;;INDICATEUR;;1051;329;1260;1151;admin;2019-12-12 16:31:44.724;admin;2019-12-12 16:31:44.724
30596;4;f;;INDICATEUR;;1051;329;1254;1151;admin;2019-12-12 16:31:44.744;admin;2019-12-12 16:31:44.744
30597;16;f;;INDICATEUR;;1051;329;1255;1151;admin;2019-12-12 16:31:44.776;admin;2019-12-12 16:31:44.776
30598;0;f;1;DOMAINE;1204;1051;329;;1151;admin;2019-12-12 16:31:44.816;admin;2019-12-12 16:31:44.855
30599;9;f;2;DOMAINE;1203;1051;329;;1151;admin;2019-12-12 16:31:44.896;admin;2019-12-12 16:31:44.95
30600;33;f;5;DOMAINE;1202;1051;329;;1151;admin;2019-12-12 16:31:44.99;admin;2019-12-12 16:31:45.038
30701;29.7999992370605;f;2;DOMAINE;1201;1051;329;;1151;admin;2019-12-12 16:31:45.084;admin;2019-12-12 16:31:45.142
30703;9;f;;INDICATEUR;;1051;60;1252;1151;admin;2019-12-12 16:31:45.438;admin;2019-12-12 16:31:45.438
30704;5;f;;INDICATEUR;;1051;60;1253;1151;admin;2019-12-12 16:31:45.466;admin;2019-12-12 16:31:45.466
30705;9;f;;INDICATEUR;;1051;60;1256;1151;admin;2019-12-12 16:31:45.49;admin;2019-12-12 16:31:45.49
40656;3;f;;INDICATEUR;;1052;143;1262;1151;admin;2019-12-12 16:37:46.705;admin;2019-12-12 16:37:46.705
40657;6;f;;INDICATEUR;;1052;143;1261;1151;admin;2019-12-12 16:37:46.708;admin;2019-12-12 16:37:46.708
40658;4;f;;INDICATEUR;;1052;143;1265;1151;admin;2019-12-12 16:37:46.71;admin;2019-12-12 16:37:46.71
40659;7.199999809;f;;INDICATEUR;;1052;143;1264;1151;admin;2019-12-12 16:37:46.713;admin;2019-12-12 16:37:46.713
40660;1;f;;INDICATEUR;;1052;143;1266;1151;admin;2019-12-12 16:37:46.716;admin;2019-12-12 16:37:46.716
40661;4;f;;INDICATEUR;;1052;143;1267;1151;admin;2019-12-12 16:37:46.718;admin;2019-12-12 16:37:46.718
40662;10.19999981;f;2;DOMAINE;1206;1052;143;;1151;admin;2019-12-12 16:37:46.723;admin;2019-12-12 16:37:46.729
40663;9;f;1;DOMAINE;1207;1052;143;;1151;admin;2019-12-12 16:37:46.733;admin;2019-12-12 16:37:46.739
40664;6;f;2;DOMAINE;1205;1052;143;;1151;admin;2019-12-12 16:37:46.743;admin;2019-12-12 16:37:46.749
40665;2;f;;INDICATEUR;;1052;321;1263;1151;admin;2019-12-12 16:37:46.795;admin;2019-12-12 16:37:46.795
40666;4;f;;INDICATEUR;;1052;321;1262;1151;admin;2019-12-12 16:37:46.797;admin;2019-12-12 16:37:46.797
40667;4;f;;INDICATEUR;;1052;321;1261;1151;admin;2019-12-12 16:37:46.8;admin;2019-12-12 16:37:46.8
40668;3;f;;INDICATEUR;;1052;321;1265;1151;admin;2019-12-12 16:37:46.802;admin;2019-12-12 16:37:46.802
30706;3;f;;INDICATEUR;;1051;60;1258;1151;admin;2019-12-12 16:31:45.516;admin;2019-12-12 16:31:45.516
30707;14;f;;INDICATEUR;;1051;60;1259;1151;admin;2019-12-12 16:31:45.537;admin;2019-12-12 16:31:45.537
30708;4;f;;INDICATEUR;;1051;60;1260;1151;admin;2019-12-12 16:31:45.587;admin;2019-12-12 16:31:45.587
30709;3;f;;INDICATEUR;;1051;60;1254;1151;admin;2019-12-12 16:31:45.616;admin;2019-12-12 16:31:45.616
30710;20;f;;INDICATEUR;;1051;60;1255;1151;admin;2019-12-12 16:31:45.642;admin;2019-12-12 16:31:45.642
30711;4;f;4;DOMAINE;1204;1051;60;;1151;admin;2019-12-12 16:31:45.689;admin;2019-12-12 16:31:45.736
30712;14;f;5;DOMAINE;1203;1051;60;;1151;admin;2019-12-12 16:31:45.785;admin;2019-12-12 16:31:45.837
30713;21;f;3;DOMAINE;1202;1051;60;;1151;admin;2019-12-12 16:31:45.882;admin;2019-12-12 16:31:45.939
30714;37;f;4;DOMAINE;1201;1051;60;;1151;admin;2019-12-12 16:31:45.982;admin;2019-12-12 16:31:46.039
30716;8;f;;INDICATEUR;;1051;15;1252;1151;admin;2019-12-12 16:31:46.333;admin;2019-12-12 16:31:46.333
30717;1.79999995231628;f;;INDICATEUR;;1051;15;1253;1151;admin;2019-12-12 16:31:46.366;admin;2019-12-12 16:31:46.366
30718;1;f;;INDICATEUR;;1051;15;1256;1151;admin;2019-12-12 16:31:46.393;admin;2019-12-12 16:31:46.393
30719;0;f;;INDICATEUR;;1051;15;1258;1151;admin;2019-12-12 16:31:46.421;admin;2019-12-12 16:31:46.421
30720;13;f;;INDICATEUR;;1051;15;1259;1151;admin;2019-12-12 16:31:46.448;admin;2019-12-12 16:31:46.448
30721;0;f;;INDICATEUR;;1051;15;1260;1151;admin;2019-12-12 16:31:46.504;admin;2019-12-12 16:31:46.504
30722;8;f;;INDICATEUR;;1051;15;1254;1151;admin;2019-12-12 16:31:46.527;admin;2019-12-12 16:31:46.527
30723;25;f;;INDICATEUR;;1051;15;1255;1151;admin;2019-12-12 16:31:46.551;admin;2019-12-12 16:31:46.551
30724;0;f;1;DOMAINE;1204;1051;15;;1151;admin;2019-12-12 16:31:46.585;admin;2019-12-12 16:31:46.631
30725;13;f;4;DOMAINE;1203;1051;15;;1151;admin;2019-12-12 16:31:46.667;admin;2019-12-12 16:31:46.717
30726;6;f;1;DOMAINE;1202;1051;15;;1151;admin;2019-12-12 16:31:46.746;admin;2019-12-12 16:31:46.791
30727;42.7999992370605;f;5;DOMAINE;1201;1051;15;;1151;admin;2019-12-12 16:31:46.822;admin;2019-12-12 16:31:46.867
30729;8;f;;INDICATEUR;;1051;16;1252;1151;admin;2019-12-12 16:31:47.125;admin;2019-12-12 16:31:47.125
30730;3.59999990463257;f;;INDICATEUR;;1051;16;1253;1151;admin;2019-12-12 16:31:47.144;admin;2019-12-12 16:31:47.144
30731;5;f;;INDICATEUR;;1051;16;1256;1151;admin;2019-12-12 16:31:47.165;admin;2019-12-12 16:31:47.165
30732;6.69999980926514;f;;INDICATEUR;;1051;16;1258;1151;admin;2019-12-12 16:31:47.185;admin;2019-12-12 16:31:47.185
30733;4;f;;INDICATEUR;;1051;16;1259;1151;admin;2019-12-12 16:31:47.211;admin;2019-12-12 16:31:47.211
30734;3;f;;INDICATEUR;;1051;16;1260;1151;admin;2019-12-12 16:31:47.25;admin;2019-12-12 16:31:47.25
30735;4;f;;INDICATEUR;;1051;16;1254;1151;admin;2019-12-12 16:31:47.275;admin;2019-12-12 16:31:47.275
30736;13;f;;INDICATEUR;;1051;16;1255;1151;admin;2019-12-12 16:31:47.295;admin;2019-12-12 16:31:47.295
30737;3;f;4;DOMAINE;1204;1051;16;;1151;admin;2019-12-12 16:31:47.332;admin;2019-12-12 16:31:47.372
30738;4;f;1;DOMAINE;1203;1051;16;;1151;admin;2019-12-12 16:31:47.399;admin;2019-12-12 16:31:47.441
30739;21.7000007629395;f;3;DOMAINE;1202;1051;16;;1151;admin;2019-12-12 16:31:47.469;admin;2019-12-12 16:31:47.511
30740;28.6000003814697;f;2;DOMAINE;1201;1051;16;;1151;admin;2019-12-12 16:31:47.538;admin;2019-12-12 16:31:47.581
30742;8;f;;INDICATEUR;;1051;255;1252;1151;admin;2019-12-12 16:31:47.837;admin;2019-12-12 16:31:47.837
30743;1.89999997615814;f;;INDICATEUR;;1051;255;1253;1151;admin;2019-12-12 16:31:47.858;admin;2019-12-12 16:31:47.858
30744;9;f;;INDICATEUR;;1051;255;1256;1151;admin;2019-12-12 16:31:47.88;admin;2019-12-12 16:31:47.88
30745;0;f;;INDICATEUR;;1051;255;1258;1151;admin;2019-12-12 16:31:47.901;admin;2019-12-12 16:31:47.901
30746;10;f;;INDICATEUR;;1051;255;1259;1151;admin;2019-12-12 16:31:47.918;admin;2019-12-12 16:31:47.918
30747;4;f;;INDICATEUR;;1051;255;1260;1151;admin;2019-12-12 16:31:47.963;admin;2019-12-12 16:31:47.963
30748;7;f;;INDICATEUR;;1051;255;1254;1151;admin;2019-12-12 16:31:47.982;admin;2019-12-12 16:31:47.982
30749;15;f;;INDICATEUR;;1051;255;1255;1151;admin;2019-12-12 16:31:48.004;admin;2019-12-12 16:31:48.004
30750;4;f;4;DOMAINE;1204;1051;255;;1151;admin;2019-12-12 16:31:48.037;admin;2019-12-12 16:31:48.083
40669;6;f;;INDICATEUR;;1052;321;1264;1151;admin;2019-12-12 16:37:46.804;admin;2019-12-12 16:37:46.804
40670;5;f;;INDICATEUR;;1052;321;1266;1151;admin;2019-12-12 16:37:46.808;admin;2019-12-12 16:37:46.808
40671;7;f;;INDICATEUR;;1052;321;1267;1151;admin;2019-12-12 16:37:46.812;admin;2019-12-12 16:37:46.812
40672;12;f;4;DOMAINE;1206;1052;321;;1151;admin;2019-12-12 16:37:46.817;admin;2019-12-12 16:37:46.822
40673;15;f;1;DOMAINE;1207;1052;321;;1151;admin;2019-12-12 16:37:46.826;admin;2019-12-12 16:37:46.831
40674;4;f;1;DOMAINE;1205;1052;321;;1151;admin;2019-12-12 16:37:46.836;admin;2019-12-12 16:37:46.841
40675;0;f;;INDICATEUR;;1052;259;1263;1151;admin;2019-12-12 16:37:46.887;admin;2019-12-12 16:37:46.887
40676;4;f;;INDICATEUR;;1052;259;1262;1151;admin;2019-12-12 16:37:46.89;admin;2019-12-12 16:37:46.89
40677;2;f;;INDICATEUR;;1052;259;1261;1151;admin;2019-12-12 16:37:46.893;admin;2019-12-12 16:37:46.893
40678;2;f;;INDICATEUR;;1052;259;1265;1151;admin;2019-12-12 16:37:46.896;admin;2019-12-12 16:37:46.896
40679;7.199999809;f;;INDICATEUR;;1052;259;1264;1151;admin;2019-12-12 16:37:46.898;admin;2019-12-12 16:37:46.898
40680;10;f;;INDICATEUR;;1052;259;1266;1151;admin;2019-12-12 16:37:46.901;admin;2019-12-12 16:37:46.901
30901;10;f;2;DOMAINE;1203;1051;255;;1151;admin;2019-12-12 16:31:48.114;admin;2019-12-12 16:31:48.154
30902;18;f;2;DOMAINE;1202;1051;255;;1151;admin;2019-12-12 16:31:48.185;admin;2019-12-12 16:31:48.231
30903;31.8999996185303;f;2;DOMAINE;1201;1051;255;;1151;admin;2019-12-12 16:31:48.257;admin;2019-12-12 16:31:48.301
30905;10;f;;INDICATEUR;;1051;122;1252;1151;admin;2019-12-12 16:31:48.561;admin;2019-12-12 16:31:48.561
30906;4.59999990463257;f;;INDICATEUR;;1051;122;1253;1151;admin;2019-12-12 16:31:48.585;admin;2019-12-12 16:31:48.585
30907;14;f;;INDICATEUR;;1051;122;1256;1151;admin;2019-12-12 16:31:48.604;admin;2019-12-12 16:31:48.604
30908;10;f;;INDICATEUR;;1051;122;1258;1151;admin;2019-12-12 16:31:48.631;admin;2019-12-12 16:31:48.631
30909;8;f;;INDICATEUR;;1051;122;1259;1151;admin;2019-12-12 16:31:48.652;admin;2019-12-12 16:31:48.652
30910;0;f;;INDICATEUR;;1051;122;1260;1151;admin;2019-12-12 16:31:48.697;admin;2019-12-12 16:31:48.697
30911;1;f;;INDICATEUR;;1051;122;1254;1151;admin;2019-12-12 16:31:48.716;admin;2019-12-12 16:31:48.716
30912;4;f;;INDICATEUR;;1051;122;1255;1151;admin;2019-12-12 16:31:48.737;admin;2019-12-12 16:31:48.737
30913;0;f;1;DOMAINE;1204;1051;122;;1151;admin;2019-12-12 16:31:48.768;admin;2019-12-12 16:31:48.81
30914;8;f;1;DOMAINE;1203;1051;122;;1151;admin;2019-12-12 16:31:48.838;admin;2019-12-12 16:31:48.882
30915;26;f;4;DOMAINE;1202;1051;122;;1151;admin;2019-12-12 16:31:48.914;admin;2019-12-12 16:31:48.951
30916;19.6000003814697;f;1;DOMAINE;1201;1051;122;;1151;admin;2019-12-12 16:31:48.982;admin;2019-12-12 16:31:49.023
30918;8;f;;INDICATEUR;;1051;17;1252;1151;admin;2019-12-12 16:31:49.277;admin;2019-12-12 16:31:49.277
30919;2.09999990463257;f;;INDICATEUR;;1051;17;1253;1151;admin;2019-12-12 16:31:49.306;admin;2019-12-12 16:31:49.306
30920;12;f;;INDICATEUR;;1051;17;1256;1151;admin;2019-12-12 16:31:49.327;admin;2019-12-12 16:31:49.327
30921;0;f;;INDICATEUR;;1051;17;1258;1151;admin;2019-12-12 16:31:49.351;admin;2019-12-12 16:31:49.351
30922;7;f;;INDICATEUR;;1051;17;1259;1151;admin;2019-12-12 16:31:49.373;admin;2019-12-12 16:31:49.373
30923;3;f;;INDICATEUR;;1051;17;1260;1151;admin;2019-12-12 16:31:49.421;admin;2019-12-12 16:31:49.421
30924;6;f;;INDICATEUR;;1051;17;1254;1151;admin;2019-12-12 16:31:49.442;admin;2019-12-12 16:31:49.442
30925;15;f;;INDICATEUR;;1051;17;1255;1151;admin;2019-12-12 16:31:49.467;admin;2019-12-12 16:31:49.467
30926;3;f;4;DOMAINE;1204;1051;17;;1151;admin;2019-12-12 16:31:49.501;admin;2019-12-12 16:31:49.548
30927;7;f;1;DOMAINE;1203;1051;17;;1151;admin;2019-12-12 16:31:49.578;admin;2019-12-12 16:31:49.625
30928;24;f;4;DOMAINE;1202;1051;17;;1151;admin;2019-12-12 16:31:49.668;admin;2019-12-12 16:31:49.732
30929;31.1000003814697;f;2;DOMAINE;1201;1051;17;;1151;admin;2019-12-12 16:31:49.778;admin;2019-12-12 16:31:49.837
30931;9;f;;INDICATEUR;;1051;61;1252;1151;admin;2019-12-12 16:31:50.105;admin;2019-12-12 16:31:50.105
30932;4.19999980926514;f;;INDICATEUR;;1051;61;1253;1151;admin;2019-12-12 16:31:50.125;admin;2019-12-12 16:31:50.125
30933;15;f;;INDICATEUR;;1051;61;1256;1151;admin;2019-12-12 16:31:50.146;admin;2019-12-12 16:31:50.146
30934;0;f;;INDICATEUR;;1051;61;1258;1151;admin;2019-12-12 16:31:50.164;admin;2019-12-12 16:31:50.164
30935;6;f;;INDICATEUR;;1051;61;1259;1151;admin;2019-12-12 16:31:50.184;admin;2019-12-12 16:31:50.184
30936;0;f;;INDICATEUR;;1051;61;1260;1151;admin;2019-12-12 16:31:50.221;admin;2019-12-12 16:31:50.221
30937;0;f;;INDICATEUR;;1051;61;1254;1151;admin;2019-12-12 16:31:50.242;admin;2019-12-12 16:31:50.242
30938;16;f;;INDICATEUR;;1051;61;1255;1151;admin;2019-12-12 16:31:50.261;admin;2019-12-12 16:31:50.261
30939;0;f;1;DOMAINE;1204;1051;61;;1151;admin;2019-12-12 16:31:50.293;admin;2019-12-12 16:31:50.332
30940;6;f;1;DOMAINE;1203;1051;61;;1151;admin;2019-12-12 16:31:50.362;admin;2019-12-12 16:31:50.402
30941;25;f;4;DOMAINE;1202;1051;61;;1151;admin;2019-12-12 16:31:50.429;admin;2019-12-12 16:31:50.468
30942;29.2000007629395;f;2;DOMAINE;1201;1051;61;;1151;admin;2019-12-12 16:31:50.492;admin;2019-12-12 16:31:50.533
40681;11;f;;INDICATEUR;;1052;259;1267;1151;admin;2019-12-12 16:37:46.903;admin;2019-12-12 16:37:46.903
40682;11.19999981;f;3;DOMAINE;1206;1052;259;;1151;admin;2019-12-12 16:37:46.908;admin;2019-12-12 16:37:46.914
40683;23;f;3;DOMAINE;1207;1052;259;;1151;admin;2019-12-12 16:37:46.918;admin;2019-12-12 16:37:46.923
40684;2;f;1;DOMAINE;1205;1052;259;;1151;admin;2019-12-12 16:37:46.927;admin;2019-12-12 16:37:46.932
40685;0;f;;INDICATEUR;;1052;137;1263;1151;admin;2019-12-12 16:37:46.979;admin;2019-12-12 16:37:46.979
40686;4;f;;INDICATEUR;;1052;137;1262;1151;admin;2019-12-12 16:37:46.982;admin;2019-12-12 16:37:46.982
40687;5;f;;INDICATEUR;;1052;137;1261;1151;admin;2019-12-12 16:37:46.984;admin;2019-12-12 16:37:46.984
40688;2;f;;INDICATEUR;;1052;137;1265;1151;admin;2019-12-12 16:37:46.987;admin;2019-12-12 16:37:46.987
40689;5.199999809;f;;INDICATEUR;;1052;137;1264;1151;admin;2019-12-12 16:37:46.99;admin;2019-12-12 16:37:46.99
40690;10;f;;INDICATEUR;;1052;137;1266;1151;admin;2019-12-12 16:37:46.993;admin;2019-12-12 16:37:46.993
40691;4;f;;INDICATEUR;;1052;137;1267;1151;admin;2019-12-12 16:37:46.995;admin;2019-12-12 16:37:46.995
40692;9.199999809;f;2;DOMAINE;1206;1052;137;;1151;admin;2019-12-12 16:37:47;admin;2019-12-12 16:37:47.005
40693;16;f;1;DOMAINE;1207;1052;137;;1151;admin;2019-12-12 16:37:47.01;admin;2019-12-12 16:37:47.016
30944;7;f;;INDICATEUR;;1051;192;1252;1151;admin;2019-12-12 16:31:50.772;admin;2019-12-12 16:31:50.772
30945;2.29999995231628;f;;INDICATEUR;;1051;192;1253;1151;admin;2019-12-12 16:31:50.796;admin;2019-12-12 16:31:50.796
30946;8;f;;INDICATEUR;;1051;192;1256;1151;admin;2019-12-12 16:31:50.817;admin;2019-12-12 16:31:50.817
30947;0;f;;INDICATEUR;;1051;192;1258;1151;admin;2019-12-12 16:31:50.84;admin;2019-12-12 16:31:50.84
30948;18;f;;INDICATEUR;;1051;192;1259;1151;admin;2019-12-12 16:31:50.864;admin;2019-12-12 16:31:50.864
30949;3;f;;INDICATEUR;;1051;192;1260;1151;admin;2019-12-12 16:31:50.905;admin;2019-12-12 16:31:50.905
30950;9;f;;INDICATEUR;;1051;192;1254;1151;admin;2019-12-12 16:31:50.925;admin;2019-12-12 16:31:50.925
31101;25;f;;INDICATEUR;;1051;192;1255;1151;admin;2019-12-12 16:31:50.947;admin;2019-12-12 16:31:50.947
31102;3;f;4;DOMAINE;1204;1051;192;;1151;admin;2019-12-12 16:31:50.983;admin;2019-12-12 16:31:51.025
31103;18;f;5;DOMAINE;1203;1051;192;;1151;admin;2019-12-12 16:31:51.053;admin;2019-12-12 16:31:51.095
31104;8;f;1;DOMAINE;1202;1051;192;;1151;admin;2019-12-12 16:31:51.126;admin;2019-12-12 16:31:51.166
31105;43.2999992370605;f;5;DOMAINE;1201;1051;192;;1151;admin;2019-12-12 16:31:51.194;admin;2019-12-12 16:31:51.236
31107;7;f;;INDICATEUR;;1051;79;1252;1151;admin;2019-12-12 16:31:51.491;admin;2019-12-12 16:31:51.491
31108;3.09999990463257;f;;INDICATEUR;;1051;79;1253;1151;admin;2019-12-12 16:31:51.513;admin;2019-12-12 16:31:51.513
31109;9;f;;INDICATEUR;;1051;79;1256;1151;admin;2019-12-12 16:31:51.532;admin;2019-12-12 16:31:51.532
31110;10;f;;INDICATEUR;;1051;79;1258;1151;admin;2019-12-12 16:31:51.555;admin;2019-12-12 16:31:51.555
31111;10;f;;INDICATEUR;;1051;79;1259;1151;admin;2019-12-12 16:31:51.576;admin;2019-12-12 16:31:51.576
31112;12;f;;INDICATEUR;;1051;79;1260;1151;admin;2019-12-12 16:31:51.618;admin;2019-12-12 16:31:51.618
31113;0;f;;INDICATEUR;;1051;79;1254;1151;admin;2019-12-12 16:31:51.639;admin;2019-12-12 16:31:51.639
31114;25;f;;INDICATEUR;;1051;79;1255;1151;admin;2019-12-12 16:31:51.658;admin;2019-12-12 16:31:51.658
31115;12;f;5;DOMAINE;1204;1051;79;;1151;admin;2019-12-12 16:31:51.694;admin;2019-12-12 16:31:51.734
31116;10;f;2;DOMAINE;1203;1051;79;;1151;admin;2019-12-12 16:31:51.761;admin;2019-12-12 16:31:51.802
31117;27;f;5;DOMAINE;1202;1051;79;;1151;admin;2019-12-12 16:31:51.831;admin;2019-12-12 16:31:51.871
31118;35.0999984741211;f;3;DOMAINE;1201;1051;79;;1151;admin;2019-12-12 16:31:51.901;admin;2019-12-12 16:31:51.943
31120;8;f;;INDICATEUR;;1051;237;1252;1151;admin;2019-12-12 16:31:52.196;admin;2019-12-12 16:31:52.196
31121;2;f;;INDICATEUR;;1051;237;1253;1151;admin;2019-12-12 16:31:52.218;admin;2019-12-12 16:31:52.218
31122;13;f;;INDICATEUR;;1051;237;1256;1151;admin;2019-12-12 16:31:52.239;admin;2019-12-12 16:31:52.239
31123;1.79999995231628;f;;INDICATEUR;;1051;237;1258;1151;admin;2019-12-12 16:31:52.259;admin;2019-12-12 16:31:52.259
31124;11;f;;INDICATEUR;;1051;237;1259;1151;admin;2019-12-12 16:31:52.28;admin;2019-12-12 16:31:52.28
31125;2;f;;INDICATEUR;;1051;237;1260;1151;admin;2019-12-12 16:31:52.319;admin;2019-12-12 16:31:52.319
31126;5;f;;INDICATEUR;;1051;237;1254;1151;admin;2019-12-12 16:31:52.342;admin;2019-12-12 16:31:52.342
31127;16;f;;INDICATEUR;;1051;237;1255;1151;admin;2019-12-12 16:31:52.363;admin;2019-12-12 16:31:52.363
31128;2;f;3;DOMAINE;1204;1051;237;;1151;admin;2019-12-12 16:31:52.401;admin;2019-12-12 16:31:52.442
31129;11;f;3;DOMAINE;1203;1051;237;;1151;admin;2019-12-12 16:31:52.471;admin;2019-12-12 16:31:52.514
31130;24.7999992370605;f;4;DOMAINE;1202;1051;237;;1151;admin;2019-12-12 16:31:52.543;admin;2019-12-12 16:31:52.586
31131;31;f;2;DOMAINE;1201;1051;237;;1151;admin;2019-12-12 16:31:52.618;admin;2019-12-12 16:31:52.66
31133;10;f;;INDICATEUR;;1051;22;1252;1151;admin;2019-12-12 16:31:52.908;admin;2019-12-12 16:31:52.908
31134;7.59999990463257;f;;INDICATEUR;;1051;22;1253;1151;admin;2019-12-12 16:31:52.93;admin;2019-12-12 16:31:52.93
31135;10;f;;INDICATEUR;;1051;22;1256;1151;admin;2019-12-12 16:31:52.951;admin;2019-12-12 16:31:52.951
31136;10;f;;INDICATEUR;;1051;22;1258;1151;admin;2019-12-12 16:31:52.972;admin;2019-12-12 16:31:52.972
31137;12;f;;INDICATEUR;;1051;22;1259;1151;admin;2019-12-12 16:31:52.995;admin;2019-12-12 16:31:52.995
31138;1;f;;INDICATEUR;;1051;22;1260;1151;admin;2019-12-12 16:31:53.035;admin;2019-12-12 16:31:53.035
40694;5;f;1;DOMAINE;1205;1052;137;;1151;admin;2019-12-12 16:37:47.02;admin;2019-12-12 16:37:47.026
40695;2;f;;INDICATEUR;;1052;162;1263;1151;admin;2019-12-12 16:37:47.073;admin;2019-12-12 16:37:47.073
40696;5;f;;INDICATEUR;;1052;162;1262;1151;admin;2019-12-12 16:37:47.075;admin;2019-12-12 16:37:47.075
40697;7;f;;INDICATEUR;;1052;162;1261;1151;admin;2019-12-12 16:37:47.078;admin;2019-12-12 16:37:47.078
40698;4;f;;INDICATEUR;;1052;162;1265;1151;admin;2019-12-12 16:37:47.081;admin;2019-12-12 16:37:47.081
40699;6.599999905;f;;INDICATEUR;;1052;162;1264;1151;admin;2019-12-12 16:37:47.083;admin;2019-12-12 16:37:47.083
40700;10;f;;INDICATEUR;;1052;162;1266;1151;admin;2019-12-12 16:37:47.086;admin;2019-12-12 16:37:47.086
40951;16;f;;INDICATEUR;;1052;162;1267;1151;admin;2019-12-12 16:37:47.089;admin;2019-12-12 16:37:47.089
40952;13.60000038;f;5;DOMAINE;1206;1052;162;;1151;admin;2019-12-12 16:37:47.094;admin;2019-12-12 16:37:47.1
40953;30;f;5;DOMAINE;1207;1052;162;;1151;admin;2019-12-12 16:37:47.104;admin;2019-12-12 16:37:47.111
31139;10;f;;INDICATEUR;;1051;22;1254;1151;admin;2019-12-12 16:31:53.059;admin;2019-12-12 16:31:53.059
31140;25;f;;INDICATEUR;;1051;22;1255;1151;admin;2019-12-12 16:31:53.078;admin;2019-12-12 16:31:53.078
31141;1;f;2;DOMAINE;1204;1051;22;;1151;admin;2019-12-12 16:31:53.116;admin;2019-12-12 16:31:53.157
31142;12;f;3;DOMAINE;1203;1051;22;;1151;admin;2019-12-12 16:31:53.185;admin;2019-12-12 16:31:53.226
